file_name,tumor_type,seed_index,z,n_at_z
094.tiff,human breast cancer,1,3.5,5298
094.tiff,human breast cancer,1,3.55,5128
094.tiff,human breast cancer,1,3.6,4939
094.tiff,human breast cancer,1,3.65,4786
094.tiff,human breast cancer,1,3.7,4598
094.tiff,human breast cancer,1,3.75,4446
094.tiff,human breast cancer,1,3.8,4321
094.tiff,human breast cancer,1,3.85,4186
094.tiff,human breast cancer,1,3.9,4039
094.tiff,human breast cancer,1,3.95,3922
094.tiff,human breast cancer,1,4.0,3794
094.tiff,human breast cancer,1,4.05,3680
094.tiff,human breast cancer,1,4.1,3573
094.tiff,human breast cancer,1,4.15,3455
094.tiff,human breast cancer,1,4.2,3345
094.tiff,human breast cancer,1,4.25,3228
094.tiff,human breast cancer,1,4.3,3139
094.tiff,human breast cancer,1,4.35,3041
094.tiff,human breast cancer,1,4.4,2961
094.tiff,human breast cancer,1,4.45,2883
094.tiff,human breast cancer,1,4.5,2817
094.tiff,human breast cancer,1,4.55,2735
094.tiff,human breast cancer,1,4.6,2674
094.tiff,human breast cancer,1,4.65,2603
094.tiff,human breast cancer,1,4.7,2549
094.tiff,human breast cancer,1,4.75,2493
094.tiff,human breast cancer,1,4.8,2437
094.tiff,human breast cancer,1,4.85,2380
094.tiff,human breast cancer,1,4.9,2320
094.tiff,human breast cancer,1,4.95,2247
094.tiff,human breast cancer,1,5.0,2180
094.tiff,human breast cancer,1,5.05,2118
094.tiff,human breast cancer,1,5.1,2075
094.tiff,human breast cancer,1,5.15,2032
094.tiff,human breast cancer,1,5.2,1987
094.tiff,human breast cancer,1,5.25,1931
094.tiff,human breast cancer,1,5.3,1888
094.tiff,human breast cancer,1,5.35,1845
094.tiff,human breast cancer,1,5.4,1803
094.tiff,human breast cancer,1,5.45,1773
094.tiff,human breast cancer,1,5.5,1738
094.tiff,human breast cancer,1,5.55,1700
094.tiff,human breast cancer,1,5.6,1660
094.tiff,human breast cancer,1,5.65,1634
094.tiff,human breast cancer,1,5.7,1599
094.tiff,human breast cancer,1,5.75,1569
094.tiff,human breast cancer,1,5.8,1542
094.tiff,human breast cancer,1,5.85,1506
094.tiff,human breast cancer,1,5.9,1474
094.tiff,human breast cancer,1,5.95,1447
094.tiff,human breast cancer,1,6.0,1416
094.tiff,human breast cancer,2,0.0,32678
094.tiff,human breast cancer,2,0.05,32565
094.tiff,human breast cancer,2,0.1,32357
094.tiff,human breast cancer,2,0.15,31990
094.tiff,human breast cancer,2,0.2,31481
094.tiff,human breast cancer,2,0.25,31082
094.tiff,human breast cancer,2,0.3,30702
094.tiff,human breast cancer,2,0.35,30314
094.tiff,human breast cancer,2,0.4,29853
094.tiff,human breast cancer,2,0.45,29410
094.tiff,human breast cancer,2,0.5,28989
094.tiff,human breast cancer,2,0.55,28562
094.tiff,human breast cancer,2,0.6,28117
094.tiff,human breast cancer,2,0.65,27754
094.tiff,human breast cancer,2,0.7,27345
094.tiff,human breast cancer,2,0.75,26926
094.tiff,human breast cancer,2,0.8,26475
094.tiff,human breast cancer,2,0.85,26050
094.tiff,human breast cancer,2,0.9,25609
094.tiff,human breast cancer,2,0.95,25173
094.tiff,human breast cancer,2,1.0,24752
094.tiff,human breast cancer,2,1.05,24307
094.tiff,human breast cancer,2,1.1,23870
094.tiff,human breast cancer,2,1.15,23417
094.tiff,human breast cancer,2,1.2,22955
094.tiff,human breast cancer,2,1.25,22528
094.tiff,human breast cancer,2,1.3,22109
094.tiff,human breast cancer,2,1.35,21692
094.tiff,human breast cancer,2,1.4,21272
094.tiff,human breast cancer,2,1.45,20811
094.tiff,human breast cancer,2,1.5,20366
094.tiff,human breast cancer,2,1.55,19924
094.tiff,human breast cancer,2,1.6,19487
094.tiff,human breast cancer,2,1.65,19010
094.tiff,human breast cancer,2,1.7,18591
094.tiff,human breast cancer,2,1.75,18225
094.tiff,human breast cancer,2,1.8,17820
094.tiff,human breast cancer,2,1.85,17379
094.tiff,human breast cancer,2,1.9,16980
094.tiff,human breast cancer,2,1.95,16521
094.tiff,human breast cancer,2,2.0,16061
094.tiff,human breast cancer,2,2.05,15631
094.tiff,human breast cancer,2,2.1,15261
094.tiff,human breast cancer,2,2.15,14839
094.tiff,human breast cancer,2,2.2,14437
094.tiff,human breast cancer,2,2.25,14011
094.tiff,human breast cancer,2,2.3,13640
094.tiff,human breast cancer,2,2.35,13227
094.tiff,human breast cancer,2,2.4,12851
094.tiff,human breast cancer,2,2.45,12467
094.tiff,human breast cancer,2,2.5,12061
094.tiff,human breast cancer,2,2.55,11669
094.tiff,human breast cancer,2,2.6,11321
094.tiff,human breast cancer,2,2.65,10975
094.tiff,human breast cancer,2,2.7,10625
094.tiff,human breast cancer,2,2.75,10276
094.tiff,human breast cancer,2,2.8,9906
094.tiff,human breast cancer,2,2.85,9544
094.tiff,human breast cancer,2,2.9,9210
094.tiff,human breast cancer,2,2.95,8874
094.tiff,human breast cancer,2,3.0,8599
094.tiff,human breast cancer,2,3.05,8300
094.tiff,human breast cancer,2,3.1,8001
094.tiff,human breast cancer,2,3.15,7689
094.tiff,human breast cancer,2,3.2,7413
094.tiff,human breast cancer,2,3.25,7143
094.tiff,human breast cancer,2,3.3,6864
094.tiff,human breast cancer,2,3.35,6588
094.tiff,human breast cancer,2,3.4,6339
094.tiff,human breast cancer,2,3.45,6087
094.tiff,human breast cancer,2,3.5,5846
094.tiff,human breast cancer,2,3.55,5637
094.tiff,human breast cancer,2,3.6,5448
094.tiff,human breast cancer,2,3.65,5238
094.tiff,human breast cancer,2,3.7,5037
094.tiff,human breast cancer,2,3.75,4879
094.tiff,human breast cancer,2,3.8,4682
094.tiff,human breast cancer,2,3.85,4527
094.tiff,human breast cancer,2,3.9,4367
094.tiff,human breast cancer,2,3.95,4222
094.tiff,human breast cancer,2,4.0,4080
094.tiff,human breast cancer,2,4.05,3937
094.tiff,human breast cancer,2,4.1,3814
094.tiff,human breast cancer,2,4.15,3684
094.tiff,human breast cancer,2,4.2,3571
094.tiff,human breast cancer,2,4.25,3462
094.tiff,human breast cancer,2,4.3,3346
094.tiff,human breast cancer,2,4.35,3227
094.tiff,human breast cancer,2,4.4,3115
094.tiff,human breast cancer,2,4.45,3024
094.tiff,human breast cancer,2,4.5,2931
094.tiff,human breast cancer,2,4.55,2845
094.tiff,human breast cancer,2,4.6,2758
094.tiff,human breast cancer,2,4.65,2679
094.tiff,human breast cancer,2,4.7,2600
094.tiff,human breast cancer,2,4.75,2527
094.tiff,human breast cancer,2,4.8,2456
094.tiff,human breast cancer,2,4.85,2393
094.tiff,human breast cancer,2,4.9,2330
094.tiff,human breast cancer,2,4.95,2271
094.tiff,human breast cancer,2,5.0,2217
094.tiff,human breast cancer,2,5.05,2155
094.tiff,human breast cancer,2,5.1,2099
094.tiff,human breast cancer,2,5.15,2050
094.tiff,human breast cancer,2,5.2,1994
094.tiff,human breast cancer,2,5.25,1949
094.tiff,human breast cancer,2,5.3,1891
094.tiff,human breast cancer,2,5.35,1846
094.tiff,human breast cancer,2,5.4,1804
094.tiff,human breast cancer,2,5.45,1767
094.tiff,human breast cancer,2,5.5,1725
094.tiff,human breast cancer,2,5.55,1690
094.tiff,human breast cancer,2,5.6,1656
094.tiff,human breast cancer,2,5.65,1618
094.tiff,human breast cancer,2,5.7,1591
094.tiff,human breast cancer,2,5.75,1558
094.tiff,human breast cancer,2,5.8,1523
094.tiff,human breast cancer,2,5.85,1495
094.tiff,human breast cancer,2,5.9,1468
094.tiff,human breast cancer,2,5.95,1431
094.tiff,human breast cancer,2,6.0,1402
094.tiff,human breast cancer,3,0.0,26682
094.tiff,human breast cancer,3,0.05,26506
094.tiff,human breast cancer,3,0.1,26251
094.tiff,human breast cancer,3,0.15,25828
094.tiff,human breast cancer,3,0.2,25225
094.tiff,human breast cancer,3,0.25,24755
094.tiff,human breast cancer,3,0.3,24244
094.tiff,human breast cancer,3,0.35,23784
094.tiff,human breast cancer,3,0.4,23288
094.tiff,human breast cancer,3,0.45,22769
094.tiff,human breast cancer,3,0.5,22282
094.tiff,human breast cancer,3,0.55,21858
094.tiff,human breast cancer,3,0.6,21397
094.tiff,human breast cancer,3,0.65,21031
094.tiff,human breast cancer,3,0.7,20633
094.tiff,human breast cancer,3,0.75,20288
094.tiff,human breast cancer,3,0.8,19966
094.tiff,human breast cancer,3,0.85,19682
094.tiff,human breast cancer,3,0.9,19350
094.tiff,human breast cancer,3,0.95,19046
094.tiff,human breast cancer,3,1.0,18765
094.tiff,human breast cancer,3,1.05,18463
094.tiff,human breast cancer,3,1.1,18181
094.tiff,human breast cancer,3,1.15,17881
094.tiff,human breast cancer,3,1.2,17583
094.tiff,human breast cancer,3,1.25,17280
094.tiff,human breast cancer,3,1.3,16985
094.tiff,human breast cancer,3,1.35,16691
094.tiff,human breast cancer,3,1.4,16454
094.tiff,human breast cancer,3,1.45,16144
094.tiff,human breast cancer,3,1.5,15849
094.tiff,human breast cancer,3,1.55,15548
094.tiff,human breast cancer,3,1.6,15265
094.tiff,human breast cancer,3,1.65,14977
094.tiff,human breast cancer,3,1.7,14668
094.tiff,human breast cancer,3,1.75,14380
094.tiff,human breast cancer,3,1.8,14077
094.tiff,human breast cancer,3,1.85,13737
094.tiff,human breast cancer,3,1.9,13433
094.tiff,human breast cancer,3,1.95,13137
094.tiff,human breast cancer,3,2.0,12807
094.tiff,human breast cancer,3,2.05,12516
094.tiff,human breast cancer,3,2.1,12179
094.tiff,human breast cancer,3,2.15,11852
094.tiff,human breast cancer,3,2.2,11553
094.tiff,human breast cancer,3,2.25,11225
094.tiff,human breast cancer,3,2.3,10914
094.tiff,human breast cancer,3,2.35,10594
094.tiff,human breast cancer,3,2.4,10302
094.tiff,human breast cancer,3,2.45,9985
094.tiff,human breast cancer,3,2.5,9689
094.tiff,human breast cancer,3,2.55,9378
094.tiff,human breast cancer,3,2.6,9103
094.tiff,human breast cancer,3,2.65,8792
094.tiff,human breast cancer,3,2.7,8488
094.tiff,human breast cancer,3,2.75,8207
094.tiff,human breast cancer,3,2.8,7959
094.tiff,human breast cancer,3,2.85,7655
094.tiff,human breast cancer,3,2.9,7399
094.tiff,human breast cancer,3,2.95,7136
094.tiff,human breast cancer,3,3.0,6888
094.tiff,human breast cancer,3,3.05,6645
094.tiff,human breast cancer,3,3.1,6413
094.tiff,human breast cancer,3,3.15,6189
094.tiff,human breast cancer,3,3.2,5982
094.tiff,human breast cancer,3,3.25,5759
094.tiff,human breast cancer,3,3.3,5544
094.tiff,human breast cancer,3,3.35,5361
094.tiff,human breast cancer,3,3.4,5149
094.tiff,human breast cancer,3,3.45,4963
094.tiff,human breast cancer,3,3.5,4759
094.tiff,human breast cancer,3,3.55,4591
094.tiff,human breast cancer,3,3.6,4423
094.tiff,human breast cancer,3,3.65,4270
094.tiff,human breast cancer,3,3.7,4105
094.tiff,human breast cancer,3,3.75,3966
094.tiff,human breast cancer,3,3.8,3821
094.tiff,human breast cancer,3,3.85,3696
094.tiff,human breast cancer,3,3.9,3549
094.tiff,human breast cancer,3,3.95,3431
094.tiff,human breast cancer,3,4.0,3313
094.tiff,human breast cancer,3,4.05,3194
094.tiff,human breast cancer,3,4.1,3085
094.tiff,human breast cancer,3,4.15,2971
094.tiff,human breast cancer,3,4.2,2866
094.tiff,human breast cancer,3,4.25,2753
094.tiff,human breast cancer,3,4.3,2653
094.tiff,human breast cancer,3,4.35,2578
094.tiff,human breast cancer,3,4.4,2479
094.tiff,human breast cancer,3,4.45,2409
094.tiff,human breast cancer,3,4.5,2328
094.tiff,human breast cancer,3,4.55,2266
094.tiff,human breast cancer,3,4.6,2209
094.tiff,human breast cancer,3,4.65,2137
094.tiff,human breast cancer,3,4.7,2078
094.tiff,human breast cancer,3,4.75,2029
094.tiff,human breast cancer,3,4.8,1964
094.tiff,human breast cancer,3,4.85,1908
094.tiff,human breast cancer,3,4.9,1845
094.tiff,human breast cancer,3,4.95,1810
094.tiff,human breast cancer,3,5.0,1743
094.tiff,human breast cancer,3,5.05,1699
094.tiff,human breast cancer,3,5.1,1651
094.tiff,human breast cancer,3,5.15,1606
094.tiff,human breast cancer,3,5.2,1567
094.tiff,human breast cancer,3,5.25,1527
094.tiff,human breast cancer,3,5.3,1479
094.tiff,human breast cancer,3,5.35,1426
094.tiff,human breast cancer,3,5.4,1386
094.tiff,human breast cancer,3,5.45,1342
094.tiff,human breast cancer,3,5.5,1305
094.tiff,human breast cancer,3,5.55,1285
094.tiff,human breast cancer,3,5.6,1253
094.tiff,human breast cancer,3,5.65,1225
094.tiff,human breast cancer,3,5.7,1197
094.tiff,human breast cancer,3,5.75,1156
094.tiff,human breast cancer,3,5.8,1128
094.tiff,human breast cancer,3,5.85,1093
094.tiff,human breast cancer,3,5.9,1063
094.tiff,human breast cancer,3,5.95,1030
094.tiff,human breast cancer,3,6.0,1002
094.tiff,human breast cancer,4,0.0,32678
094.tiff,human breast cancer,4,0.05,32565
094.tiff,human breast cancer,4,0.1,32357
094.tiff,human breast cancer,4,0.15,31990
094.tiff,human breast cancer,4,0.2,31481
094.tiff,human breast cancer,4,0.25,31082
094.tiff,human breast cancer,4,0.3,30702
094.tiff,human breast cancer,4,0.35,30314
094.tiff,human breast cancer,4,0.4,29853
094.tiff,human breast cancer,4,0.45,29410
094.tiff,human breast cancer,4,0.5,28989
094.tiff,human breast cancer,4,0.55,28562
094.tiff,human breast cancer,4,0.6,28117
094.tiff,human breast cancer,4,0.65,27754
094.tiff,human breast cancer,4,0.7,27345
094.tiff,human breast cancer,4,0.75,26926
094.tiff,human breast cancer,4,0.8,26475
094.tiff,human breast cancer,4,0.85,26050
094.tiff,human breast cancer,4,0.9,25609
094.tiff,human breast cancer,4,0.95,25173
094.tiff,human breast cancer,4,1.0,24752
094.tiff,human breast cancer,4,1.05,24307
094.tiff,human breast cancer,4,1.1,23870
094.tiff,human breast cancer,4,1.15,23417
094.tiff,human breast cancer,4,1.2,22955
094.tiff,human breast cancer,4,1.25,22528
094.tiff,human breast cancer,4,1.3,22109
094.tiff,human breast cancer,4,1.35,21692
094.tiff,human breast cancer,4,1.4,21272
094.tiff,human breast cancer,4,1.45,20811
094.tiff,human breast cancer,4,1.5,20366
094.tiff,human breast cancer,4,1.55,19924
094.tiff,human breast cancer,4,1.6,19487
094.tiff,human breast cancer,4,1.65,19010
094.tiff,human breast cancer,4,1.7,18591
094.tiff,human breast cancer,4,1.75,18225
094.tiff,human breast cancer,4,1.8,17820
094.tiff,human breast cancer,4,1.85,17379
094.tiff,human breast cancer,4,1.9,16980
094.tiff,human breast cancer,4,1.95,16521
094.tiff,human breast cancer,4,2.0,16061
094.tiff,human breast cancer,4,2.05,15631
094.tiff,human breast cancer,4,2.1,15261
094.tiff,human breast cancer,4,2.15,14839
094.tiff,human breast cancer,4,2.2,14437
094.tiff,human breast cancer,4,2.25,14011
094.tiff,human breast cancer,4,2.3,13640
094.tiff,human breast cancer,4,2.35,13227
094.tiff,human breast cancer,4,2.4,12851
094.tiff,human breast cancer,4,2.45,12467
094.tiff,human breast cancer,4,2.5,12061
094.tiff,human breast cancer,4,2.55,11669
094.tiff,human breast cancer,4,2.6,11321
094.tiff,human breast cancer,4,2.65,10975
094.tiff,human breast cancer,4,2.7,10625
094.tiff,human breast cancer,4,2.75,10276
094.tiff,human breast cancer,4,2.8,9906
094.tiff,human breast cancer,4,2.85,9544
094.tiff,human breast cancer,4,2.9,9210
094.tiff,human breast cancer,4,2.95,8874
094.tiff,human breast cancer,4,3.0,8599
094.tiff,human breast cancer,4,3.05,8300
094.tiff,human breast cancer,4,3.1,8001
094.tiff,human breast cancer,4,3.15,7689
094.tiff,human breast cancer,4,3.2,7413
094.tiff,human breast cancer,4,3.25,7143
094.tiff,human breast cancer,4,3.3,6864
094.tiff,human breast cancer,4,3.35,6588
094.tiff,human breast cancer,4,3.4,6339
094.tiff,human breast cancer,4,3.45,6087
094.tiff,human breast cancer,4,3.5,5846
094.tiff,human breast cancer,4,3.55,5637
094.tiff,human breast cancer,4,3.6,5448
094.tiff,human breast cancer,4,3.65,5238
094.tiff,human breast cancer,4,3.7,5037
094.tiff,human breast cancer,4,3.75,4879
094.tiff,human breast cancer,4,3.8,4682
094.tiff,human breast cancer,4,3.85,4527
094.tiff,human breast cancer,4,3.9,4367
094.tiff,human breast cancer,4,3.95,4222
094.tiff,human breast cancer,4,4.0,4080
094.tiff,human breast cancer,4,4.05,3937
094.tiff,human breast cancer,4,4.1,3814
094.tiff,human breast cancer,4,4.15,3684
094.tiff,human breast cancer,4,4.2,3571
094.tiff,human breast cancer,4,4.25,3462
094.tiff,human breast cancer,4,4.3,3346
094.tiff,human breast cancer,4,4.35,3227
094.tiff,human breast cancer,4,4.4,3115
094.tiff,human breast cancer,4,4.45,3024
094.tiff,human breast cancer,4,4.5,2931
094.tiff,human breast cancer,4,4.55,2845
094.tiff,human breast cancer,4,4.6,2758
094.tiff,human breast cancer,4,4.65,2679
094.tiff,human breast cancer,4,4.7,2600
094.tiff,human breast cancer,4,4.75,2527
094.tiff,human breast cancer,4,4.8,2456
094.tiff,human breast cancer,4,4.85,2393
094.tiff,human breast cancer,4,4.9,2330
094.tiff,human breast cancer,4,4.95,2271
094.tiff,human breast cancer,4,5.0,2217
094.tiff,human breast cancer,4,5.05,2155
094.tiff,human breast cancer,4,5.1,2099
094.tiff,human breast cancer,4,5.15,2050
094.tiff,human breast cancer,4,5.2,1994
094.tiff,human breast cancer,4,5.25,1949
094.tiff,human breast cancer,4,5.3,1891
094.tiff,human breast cancer,4,5.35,1846
094.tiff,human breast cancer,4,5.4,1804
094.tiff,human breast cancer,4,5.45,1767
094.tiff,human breast cancer,4,5.5,1725
094.tiff,human breast cancer,4,5.55,1690
094.tiff,human breast cancer,4,5.6,1656
094.tiff,human breast cancer,4,5.65,1618
094.tiff,human breast cancer,4,5.7,1591
094.tiff,human breast cancer,4,5.75,1558
094.tiff,human breast cancer,4,5.8,1523
094.tiff,human breast cancer,4,5.85,1495
094.tiff,human breast cancer,4,5.9,1468
094.tiff,human breast cancer,4,5.95,1431
094.tiff,human breast cancer,4,6.0,1402
548.tiff,human melanoma,0,0.0,28561
548.tiff,human melanoma,0,0.05,28408
548.tiff,human melanoma,0,0.1,28185
548.tiff,human melanoma,0,0.15,27958
548.tiff,human melanoma,0,0.2,27720
548.tiff,human melanoma,0,0.25,27442
548.tiff,human melanoma,0,0.3,27117
548.tiff,human melanoma,0,0.35,26758
548.tiff,human melanoma,0,0.4,26347
548.tiff,human melanoma,0,0.45,25913
548.tiff,human melanoma,0,0.5,25458
548.tiff,human melanoma,0,0.55,24987
548.tiff,human melanoma,0,0.6,24509
548.tiff,human melanoma,0,0.65,24027
548.tiff,human melanoma,0,0.7,23522
548.tiff,human melanoma,0,0.75,23053
548.tiff,human melanoma,0,0.8,22588
548.tiff,human melanoma,0,0.85,22123
548.tiff,human melanoma,0,0.9,21680
548.tiff,human melanoma,0,0.95,21250
548.tiff,human melanoma,0,1.0,20810
548.tiff,human melanoma,0,1.05,20429
548.tiff,human melanoma,0,1.1,20035
548.tiff,human melanoma,0,1.15,19632
548.tiff,human melanoma,0,1.2,19240
548.tiff,human melanoma,0,1.25,18876
548.tiff,human melanoma,0,1.3,18520
548.tiff,human melanoma,0,1.35,18167
548.tiff,human melanoma,0,1.4,17835
548.tiff,human melanoma,0,1.45,17496
548.tiff,human melanoma,0,1.5,17172
548.tiff,human melanoma,0,1.55,16830
548.tiff,human melanoma,0,1.6,16534
548.tiff,human melanoma,0,1.65,16198
548.tiff,human melanoma,0,1.7,15884
548.tiff,human melanoma,0,1.75,15574
548.tiff,human melanoma,0,1.8,15212
548.tiff,human melanoma,0,1.85,14886
548.tiff,human melanoma,0,1.9,14564
548.tiff,human melanoma,0,1.95,14245
548.tiff,human melanoma,0,2.0,13899
548.tiff,human melanoma,0,2.05,13544
548.tiff,human melanoma,0,2.1,13205
548.tiff,human melanoma,0,2.15,12861
548.tiff,human melanoma,0,2.2,12533
548.tiff,human melanoma,0,2.25,12211
548.tiff,human melanoma,0,2.3,11862
548.tiff,human melanoma,0,2.35,11553
548.tiff,human melanoma,0,2.4,11202
548.tiff,human melanoma,0,2.45,10855
548.tiff,human melanoma,0,2.5,10530
548.tiff,human melanoma,0,2.55,10237
548.tiff,human melanoma,0,2.6,9895
548.tiff,human melanoma,0,2.65,9545
548.tiff,human melanoma,0,2.7,9261
548.tiff,human melanoma,0,2.75,8963
548.tiff,human melanoma,0,2.8,8628
548.tiff,human melanoma,0,2.85,8332
548.tiff,human melanoma,0,2.9,8022
548.tiff,human melanoma,0,2.95,7722
548.tiff,human melanoma,0,3.0,7442
548.tiff,human melanoma,0,3.05,7141
548.tiff,human melanoma,0,3.1,6865
548.tiff,human melanoma,0,3.15,6581
548.tiff,human melanoma,0,3.2,6326
548.tiff,human melanoma,0,3.25,6048
548.tiff,human melanoma,0,3.3,5800
548.tiff,human melanoma,0,3.35,5520
548.tiff,human melanoma,0,3.4,5271
548.tiff,human melanoma,0,3.45,5045
548.tiff,human melanoma,0,3.5,4829
548.tiff,human melanoma,0,3.55,4622
548.tiff,human melanoma,0,3.6,4442
548.tiff,human melanoma,0,3.65,4243
548.tiff,human melanoma,0,3.7,4056
548.tiff,human melanoma,0,3.75,3862
548.tiff,human melanoma,0,3.8,3683
548.tiff,human melanoma,0,3.85,3502
548.tiff,human melanoma,0,3.9,3357
548.tiff,human melanoma,0,3.95,3197
548.tiff,human melanoma,0,4.0,3036
548.tiff,human melanoma,0,4.05,2897
548.tiff,human melanoma,0,4.1,2762
548.tiff,human melanoma,0,4.15,2642
548.tiff,human melanoma,0,4.2,2534
548.tiff,human melanoma,0,4.25,2417
548.tiff,human melanoma,0,4.3,2289
548.tiff,human melanoma,0,4.35,2197
548.tiff,human melanoma,0,4.4,2095
548.tiff,human melanoma,0,4.45,2007
548.tiff,human melanoma,0,4.5,1925
548.tiff,human melanoma,0,4.55,1837
548.tiff,human melanoma,0,4.6,1740
548.tiff,human melanoma,0,4.65,1664
548.tiff,human melanoma,0,4.7,1574
548.tiff,human melanoma,0,4.75,1506
548.tiff,human melanoma,0,4.8,1437
548.tiff,human melanoma,0,4.85,1377
